Walking,1.072,3.217,8.121,8.800506872,11.4526736,68048
Walking,0.612,3.064,7.968,8.558718549,11.31556274,68250
Walking,0,4.137,9.5,10.36169721,11.22460801,68384
Walking,0.306,3.83,8.581,9.401920171,11.08817591,68585
Walking,0,3.83,9.347,10.10125284,10.95106504,68787
Standing,-0.459,3.677,9.5,10.19710794,10.86011031,68921
Standing,0.459,3.524,8.887,9.571208105,10.72367821,69122
Standing,0.153,3.83,9.04,9.819058116,10.58724612,69323
Standing,0.306,3.524,9.5,10.13716958,10.49561262,69458
Standing,0.306,3.524,9.347,9.993928974,10.35918052,69659
Standing,-0.153,4.137,9.347,10.22274842,10.22274842,69860
Standing,0.612,3.984,8.427,9.341366263,10.20195466,70062
Standing,0.612,4.137,8.734,9.683598083,10.18816078,70196
Standing,0.612,4.137,8.887,9.821816462,10.16746996,70397
Standing,0.459,3.984,9.04,9.889617531,10.1466762,70599
Standing,0.459,4.137,8.887,9.813471072,10.13288232,70733
Standing,0.459,3.984,9.04,9.889617531,10.1121915,70934
Standing,0.459,3.984,8.734,9.610707558,10.09150069,71135
Standing,0.459,3.83,9.04,9.828589594,10.07760387,71270
Standing,0.306,3.83,9.04,9.822633601,10.05691305,71471
Standing,0.153,3.83,8.887,9.678381782,10.03622223,71672
Standing,0.153,3.83,8.581,9.398184629,10.02242835,71806
Standing,0.153,3.83,8.887,9.678381782,10.00163459,72008
Standing,0.153,3.984,8.887,9.740350888,9.98094377,72209
Standing,0.153,4.137,8.887,9.803924896,9.960252951,72410
Standing,0.306,4.137,9.04,9.946356132,9.946356132,72545
Standing,0.459,4.29,8.581,9.604600567,9.945875285,72746
Standing,0.306,3.984,8.734,9.604616057,9.945394439,72947
Standing,0.153,4.29,8.887,9.869462018,9.945071482,73082
Standing,0.153,4.137,8.734,9.665450666,9.944590635,73283
Standing,0.306,3.984,8.887,9.743954863,9.944109788,73484
Standing,0.306,3.984,8.734,9.604616057,9.943789224,73618
Standing,0.153,3.984,8.887,9.740350888,9.943305985,73820
Standing,0.153,4.137,9.04,9.942825138,9.942825138,74021
Standing,0.153,3.984,8.887,9.740350888,9.954920235,74222
Standing,0.306,3.984,8.887,9.743954863,9.963043807,74357
Standing,0.306,3.984,8.734,9.604616057,9.975138904,74558
Standing,-0.153,4.29,8.887,9.869462018,9.987234001,74759
Standing,0,4.443,8.427,9.526519702,9.995297399,74893
Standing,-0.153,4.29,9.04,10.00745267,10.00745267,75095
Standing,0,4.29,8.887,9.868275731,9.99823327,75296
Standing,0,4.29,8.734,9.730717298,9.992087004,75430
Standing,0.153,4.137,8.734,9.665450666,9.982821737,75632
Standing,-0.153,4.29,8.887,9.869462018,9.973602337,75833
Standing,0.153,4.137,8.581,9.527420625,9.967456071,75967
Standing,0,4.137,8.581,9.526192145,9.958190804,76169
Standing,0,3.984,8.887,9.739148875,9.948971404,76370
Standing,-0.153,4.137,9.04,9.942825138,9.942825138,76504
Standing,0,3.984,8.734,9.599740311,9.914065761,76705
Standing,0.153,3.984,8.887,9.740350888,9.885163303,76907
Standing,0,3.984,8.887,9.739148875,9.865990385,77041
Standing,0.153,3.984,8.887,9.740350888,9.837231009,77242
Standing,0.153,3.984,8.581,9.461989,9.80832855,77444
Walking,0.459,3.83,8.887,9.688051663,9.789155633,77578
Walking,0.153,3.677,9.04,9.760396256,9.760396256,77779
Walking,0,3.83,8.734,9.536857981,10.05596452,77981
Walking,-0.153,3.984,8.887,9.740350888,10.35006958,78182
Walking,0,4.29,8.734,9.730717298,10.54613962,78316
Walking,0.766,4.137,9.96,10.81217471,10.84024468,78517
Walking,0,2.604,10.113,10.44287227,11.13581295,78719
Walking,0,2.911,7.968,8.483097549,11.33188299,78853
Walking,0,2.911,8.734,9.206339302,11.62598804,79054
Walking,-1.225,3.984,9.194,10.09467777,11.92155631,79256
Walking,-1.072,4.137,11.339,12.11762635,12.11762635,79390
Walking,-1.072,1.992,6.742,7.111386327,12.10416453,79591
Walking,-1.072,3.524,7.814,8.638654874,12.0907027,79792
Walking,0.153,4.443,8.581,9.664223943,12.08166118,79927
Walking,0,3.83,11.492,12.11342044,12.06819935,80128
Walking,0.153,2.145,9.5,9.740350888,12.05473753,80329
Walking,-0.153,2.145,8.274,8.548889481,12.04120873,80531
Walking,-0.153,3.524,8.581,9.277691194,12.03223418,80665
Walking,-0.459,4.137,10.113,10.93609715,12.01877236,80866
Walking,-1.838,2.758,10.113,10.64225427,12.00524356,81068
Walking,-1.379,3.524,8.427,9.237669691,11.99626901,81202
Walking,-0.459,4.443,7.814,9.00052938,11.98280718,81403
Walking,0.153,3.83,11.339,11.96934536,11.96934536,81604
Walking,0.306,3.064,8.274,8.82840889,11.98229881,81739
